pat1,pat2,pat3,pat4,pat5,pat6,pat7,pat8,pat9,pat10,pat11,pat12,pat13,pat14,pat15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176,14600.4,24760.9,19472.7,12934.2,15496,29772.6,30959.8,10285.8,17228.3,63763.8,34925.6,11531.6,40795.8,11218.5,22932.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6181,11114.8,6722.32,12058.1,10649.1,8596.33,14365.8,11759.2,6037.37,9264.27,26561.7,10633.6,3746.97,13850.7,6395.21,8772.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6184,7164.27,9164.67,7412.24,6305.96,4313.81,4911.75,9216.33,4405.46,8004.23,16337.8,7339.06,5974.51,7736.99,5386.23,8166.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6185,4918.83,17401.3,6453.56,2115.41,7243.89,4711.99,11654.8,6670.07,5383.72,12529.4,9201.65,7668.69,12675.3,10199.8,7902.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
11102,548.511,943.766,611.465,442.293,677.893,468.913,567.758,592.926,508.457,246.853,526.718,889.563,585.407,780.77,744.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
79897,737.752,216.615,467.006,969.016,505.765,450.06,437.758,343.176,690.317,809.143,1190.76,360.218,939.734,309.119,406.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
54913,482.229,366.394,1038.07,1916.34,917.643,2105.09,246.995,753.056,1628.44,758.828,496.819,784.587,2421.95,645.236,2141.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10556,440.922,647.027,367.353,731.216,329.167,938.227,594.695,564.367,511.628,1011.47,851.145,750,684.389,484.217,383.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10557,350.624,303.583,228.114,315.26,233.043,713.598,268.545,332.161,285.941,347.555,590.967,345.267,265.837,450.623,199.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10799,1010.09,167.494,469.264,227.73,308.489,1185.72,153.336,674.181,187.104,311.908,521.629,139.563,788.462,456.029,355.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
85495,24.976,6.8447,14.2201,92.1766,39.12,10.0281,18.649,29.5783,14.7992,24.5071,55.9796,46.1165,59.3891,40.1583,36.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
55197,1235.35,1342.37,878.092,439.194,2151.6,1021.26,516.784,1108,1232.03,566.782,512.087,1227.55,858.032,800.077,891.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
58490,512.008,1431.35,500.667,420.604,756.692,664.26,861.583,759.176,598.309,770.413,562.977,792.476,972.851,1078.87,868.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
23248,1765.13,2224.94,846.097,800.155,817.048,1685.12,610.858,1030.82,775.37,2091.12,821.247,668.082,635.747,628.246,1035.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
56475,1.9212,144.947,1627.02,106.894,140.832,1031.29,2.4865,110.154,0.5285,0.4456,71.2468,139.563,194.005,1039.87,40.8437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
388394,0,2.8184,0,0,0,0.4011,3.3154,0.34,0.5285,0,0.6361,0.6068,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6204,4212.78,4402.76,6759.29,5023.24,4920.73,7259.53,5908,3073.42,6893.76,11692.5,10506.4,2828.28,10588.2,2789.46,7148.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
376693,6.7243,22.1447,23.1077,16.2665,7.2651,22.4629,20.3067,1.0199,29.0698,24.0615,9.542,10.9223,14.7059,7.7228,61.2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6205,13108.1,13739.4,30447.6,26106.1,20760.4,24714,21213,20170.3,24691.9,35698.8,28183.8,16308.3,34282.8,15946.7,46864.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6206,2807.4,12215.4,7629.09,3158.02,9522.36,10396.3,25818.1,3367.5,10212.5,11091.5,9762.09,7087.99,23538.5,5050.68,15080.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6207,6856.39,6079.72,5588.51,3662.28,4590.45,5168.47,9368.84,3196.15,4563.42,13213.8,6028.63,3731.19,11036.2,4185.35,6375.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6208,12865.5,8678.3,19604.2,21013.2,13822.2,14876.5,11179,11578,14186.6,25238.3,41335.9,13329.5,20450.8,11661.4,29024.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6209,7898.66,4235.67,8125.61,18906.3,4676.51,8095.07,6077.5,8436.27,5866.28,5784.11,15794.5,4930.83,9272.62,4959.17,12556.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6210,6398.17,7035.97,10296,8369.48,4619.51,6117.93,7383.75,5420.64,7417.02,15273.3,13738.5,7259.71,12863.7,7887.63,22501.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
728963,2.8818,2.8184,1.185,1.5492,0.5589,3.6101,0.8288,1.3599,1.5856,0.4456,1.9084,3.6408,0,1.5446,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6217,16301.2,10059.7,19235.1,15797.8,8866.82,13819.5,12486.5,8902.38,15882.1,36017.4,14998.7,10983.6,28367.1,10101.4,26903.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6218,7520.65,11374.3,7474.45,6320.68,6696.22,11762.9,14586.8,3554.15,7069.77,27309.8,13124,4776.7,15082.6,4607.01,13067.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6222,15135.9,14389.2,16111.4,15031,12830.2,31592.1,14748.4,6294.05,16028,44407.3,25299,9166.87,30531.7,7385.65,20577.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6223,15237.8,6877.73,28343.1,18735.1,8600.8,20004.8,18081.6,10173.6,19821.9,41924.5,22159,7833.13,43295.2,12086.1,29868.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
91582,1475.5,732.787,1140.57,1828.04,1317.78,552.748,1830.09,695.939,1260.57,2599.53,1268.45,1351.94,1589.93,1067.28,1209.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6224,13627.8,6434.84,11708.5,21470.2,12931.9,12367,15370.5,14602.8,9849.89,27299.1,20831.4,17601.3,26769.2,8109.66,16549.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6227,3683.96,5417.79,9343.21,5782.34,7129.33,4945.85,6794.03,4446.6,5810.78,13883,8421.12,5598.3,18687.8,6350.42,17521.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6228,6133.53,8251.1,16384.5,11540.7,11524.2,11499.8,10287.2,11177.2,9771.67,23353.9,22543.9,13559.5,18485.3,14164.3,30053.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6229,12709.4,25090.3,13072.4,18187.5,8072.68,32000.8,15370.1,13344.2,9169.13,37335.9,32181.9,17633.5,22440,11982.2,17705.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6230,11652.3,5776.54,6895.57,5125.48,7245.58,12886.1,5794.03,4523.44,6112.58,14707.4,8653.94,4197.82,14939.5,3739.36,6857.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6187,7846.3,7236.48,19887.4,20860.6,5574.04,11539.5,14557.8,8783.73,12162.4,20214.8,11038.2,5186.89,14444,9222.9,26994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6231,370.797,599.517,984.743,959.721,1176.95,1978.74,675.508,859.81,912.262,472.318,1209.92,478.155,3431.56,966.503,1763.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
441502,2.4015,0.8053,0.5925,6.1967,3.912,4.4124,2.901,2.7198,1.0571,0.4456,2.5445,0,24.3213,5.7921,4.8368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6232,28.8184,1340.36,25.4777,288.149,21.7954,758.925,45.172,337.26,817.653,2773.76,573.155,17.5971,1863.12,350.227,1832.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6233,4896.73,4921.75,5177.31,2756,8041.39,10674.7,9827.6,3275.71,4945.03,15277.7,6639.31,3485.44,16940,3186.02,10830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
51065,3516.81,614.817,1608.65,949.651,3184.92,2129.16,1115.62,1031.5,3770.08,1428.99,5540.71,2946,3673.08,2428.81,1508.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6234,549.472,40.263,1688.05,309.837,626.478,16.446,9.5317,7.1396,495.243,1020.39,706.743,500.607,1053.17,718.602,1178.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6235,2474.54,3327.74,6319.66,3469.4,2698.72,3317.29,4817.65,3252.59,4096.72,7688.09,5833.97,2896.84,12582.6,1865.43,8593.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
256355,33.6215,54.3551,56.288,38.7297,93.3291,37.7056,16.9913,64.2563,178.118,97.5827,90.3308,66.7476,147.624,33.9801,24.7212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6188,10822.8,13814.2,18806.1,10094.5,8544.36,15629,15585.6,7752.57,10397.5,43568.7,13853.7,6530.34,23594.5,6150.4,14494.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6189,2652.26,4369.34,3653.38,2591.79,2654.57,3780.18,3589.72,2291.81,3655.92,3602.54,5010.81,4435.07,9726.24,3608.84,8086.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6191,11488,25702.7,46308.4,22715.7,14468.2,27126.4,17466.2,10572,34359.9,37185.3,34292,30284.6,19727.4,28042.1,30738.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6192,7013.93,5.2342,5.3325,6802.48,1.1177,5.2146,2748.45,1.0199,4.7569,331.068,11072.5,0,1.6968,0.3861,343.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
140032,1.9212,0,0,1.5492,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6193,3088.86,10527.2,21778.1,14051.9,11955.1,16062.2,9334.44,11686.5,14814,16856.9,14872.8,11979.4,33533.4,9068.44,39214.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6194,16298.8,20627.2,21680.3,28040.3,13973.1,20075.4,15559.1,6238.3,19056,52574.4,23320,25404.7,31138,22022.6,56777.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6195,856.388,287.881,1596.8,736.638,690.188,761.332,744.716,2291.13,610.994,1041.77,301.527,384.709,2144.8,1237.96,479.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6196,908.742,1176.08,1323.66,393.493,5173.34,620.939,323.663,710.219,963.531,70.8477,572.519,714.199,437.217,921.711,277.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6197,652.257,4250.97,1478.89,710.302,276.075,1320.5,1234.15,588.506,844.08,916.565,1036.26,795.51,419.683,864.176,685.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
8986,870.797,756.543,764.924,634.392,341.461,1533.49,1230,601.085,671.776,1374.62,631.679,449.029,975.679,468.385,404.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9252,12.488,49.5235,26.6627,14.7173,5.5886,8.8247,30.6672,23.1187,15.8562,58.3714,25.4453,23.665,14.7059,13.1287,25.2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
27330,30.2594,16.5078,85.3207,65.0658,1.6766,0,3.7298,14.9591,5.2854,0,8.9059,25.4854,1.1312,18.5346,12.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6198,972.142,667.561,703.303,767.622,675.658,519.053,638.624,697.299,605.18,654.116,654.58,1024.88,422.511,705.86,512.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6199,844.38,703.798,696.193,824.167,1804.55,1522.66,1150.02,538.529,1138.48,776.206,1052.16,584.952,1757.92,530.553,426.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
26750,436.599,1669.71,411.791,264.136,581.211,1077.42,567.758,743.197,509.514,382.756,405.852,391.384,703.054,565.306,564.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
83694,80.2113,27.7815,42.0678,549.187,76.5634,12.0337,35.2259,32.9781,285.941,7.1293,107.506,65.534,9.0498,148.277,111.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6201,6877.52,3943.36,4568.21,5850.5,6368.73,12651.8,4756.32,3909.77,4493.13,10341.1,7065.52,2586.16,12717.8,2603.34,7107.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6202,19191.6,15800.4,20751.3,16516.7,14737.1,24326.1,16910.1,11426.1,14243.1,49593,21384.9,10905.9,44291.9,12641,32646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6203,7331.41,7941.08,19226.2,16858.2,8404.65,15863.6,16618.7,11213.9,10791.2,23435.4,15860.7,11105,23169.7,9239.12,23916.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3921,2781.46,8937.19,6487.93,3940.36,3223.49,3231.05,8517.61,2684.48,2690.8,5304.67,4136.77,3962.99,6178.73,2643.5,6327.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
204010,0,8.0526,0,0,0,12.0337,6.6308,17.679,5.814,1.3367,0.6361,0,26.0181,20.8514,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
388524,3609.03,11525.7,7421.72,4151.05,4426.7,4996.79,12267.7,3979.13,4027.48,7442.13,5342.88,6212.99,8691.74,3971.04,10142.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
653162,41.7867,33.821,22.5152,51.8978,16.7657,23.2651,35.6403,23.7986,38.055,27.6262,20.9924,36.4078,27.7149,30.5049,51.5921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
126638,0,0,0,0,0,0,0,0,0,0.4456,0,0,0,0,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
57521,1488.47,1260.83,1422.6,1441.43,1847.02,1754.49,1223.79,1762.45,1253.95,645.204,864.936,1461.16,4550.83,1186.98,2202.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
113000,323.727,347.47,943.86,1313.71,217.954,567.188,818.483,766.995,930.761,537.373,557.252,603.155,744.344,1291.24,943.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
27079,340.538,149.779,229.892,176.607,272.163,138.387,250.725,268.244,390.063,253.982,499.364,281.553,485.294,293.851,224.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
285367,950.528,820.561,627.463,748.257,923.79,595.267,681.31,636.103,698.203,372.953,1032.44,1422.94,1128.39,681.919,404.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
84881,385.687,445.712,361.428,278.079,315.195,469.715,363.448,177.47,274.841,481.675,234.733,365.898,600.113,318.177,296.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9125,110.471,213.797,103.688,57.3199,176.599,471.721,128.885,145.851,201.903,212.543,87.7863,98.301,233.032,133.218,216.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6236,133.045,26.9762,19.5527,234.702,3.3531,10.8303,18.649,11.2193,186.047,753.035,39.4402,2777.31,69.0045,158.703,1057.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10670,2476.95,1577.91,3486.89,2534.47,2290.75,1737.26,2183.59,1514.27,3400.11,2323.72,2255.09,4023.66,2060.52,4736.36,4068.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10325,614.313,639.78,1376.39,682.417,168.775,261.532,268.96,698.999,886.364,101.593,1121.5,1208.74,130.656,1300.13,412.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
64121,71.513,770.087,157.014,27.1108,175.481,281.99,316.204,169.31,303.383,95.3548,68.0662,205.892,101.244,233.613,239.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
58528,894.813,3379.28,549.252,402.014,1227.25,969.114,485.288,601.085,892.178,429.542,714.377,1958.13,934.955,628.246,606.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
22800,742.555,412.293,276.7,346.243,35.208,206.177,289.681,329.781,281.712,708.923,294.529,232.403,213.235,281.108,49.4424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6237,334.294,671.587,308.103,700.232,1722.4,384.677,2952.76,481.072,1036.47,1492.26,1457.38,715.413,436.086,586.157,354.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6238,5213.26,5390.82,8068.73,12070.5,2325.4,3223.83,11064.6,16071.2,8937.63,5626.82,17278.6,4902.91,9910.63,15661.4,27612.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6239,611.912,1046.44,913.642,1331.53,721.484,677.497,279.32,641.203,698.731,788.237,916.03,433.859,251.697,676.127,619.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10692,4.3228,0,2.9625,6.9713,1.1177,1.2034,0.4144,2.0399,1.5856,0.8912,4.4529,3.034,0.5656,1.1584,2.6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6240,922.19,1757.08,1757.37,834.237,1859.88,1885.68,1561.54,793.514,2109.94,2257.32,1014.63,786.408,2156.67,920.552,1513.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6241,31.7003,163.871,238.779,450.039,22.3543,2179.7,756.32,109.474,1005.81,3762.95,277.99,84.3447,2423.08,50.9702,462.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
50484,2777.62,682.861,1142.35,274.206,977.999,530.686,379.61,1501.69,556.554,1231.15,1416.67,1864.08,729.072,3560.58,348.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
54700,1700.29,1207.89,1933.94,1769.17,690.188,588.047,757.149,1514.95,1459.83,788.237,1001.91,1220.27,561.086,2201.37,2478.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
730092,45.1489,14.0921,79.3956,220.759,115.683,61.3718,62.9921,43.5175,49.1543,5.7926,70.6107,39.4417,18.0995,1.5446,26.8709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
653390,16.8108,14.0921,6.5176,12.3935,15.648,5.6157,3.3154,41.8176,10.0423,17.3777,10.8142,10.9223,1.6968,0.3861,2.6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
100131998,43.2085,41.5152,30.0222,52.8892,33.5035,31.2114,28.4293,51.5716,45.4598,27.5638,24.6819,42.6517,23.7557,47.074,36.9421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
